engine.cpp( 83:16 ): Rotation: pitch: 0, yaw: -0, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 3.0165136, yaw: 1.3042961, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0060139, yaw: 1.2916968, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9903774, yaw: 1.2562358, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9805567, yaw: 1.2203124, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.969378, yaw: 1.1585495, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9679816, yaw: 1.0937549, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9765127, yaw: 1.0340357, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.993964, yaw: 0.97171056, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.019431, yaw: 0.91321987, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0411847, yaw: 0.88188446, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0637014, yaw: 0.86277145, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.092753, yaw: 0.8521565, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.1164973, yaw: 0.8580228, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.140852, yaw: 0.8823775, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.11997, yaw: 0.92414004, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.1001256, yaw: 0.9839455, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.0868988, yaw: 1.0565578, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.081252, yaw: 1.1256626, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.082602, yaw: 1.1958569, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.0926247, yaw: 1.261562, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.1076977, yaw: 1.3067812, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.126076, yaw: 1.3336624, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.1363966, yaw: 1.3423388, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.1133182, yaw: 1.3371193, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.083749, yaw: 1.3180337, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.04578, yaw: 1.2803438, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0024967, yaw: 1.2161169, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9690256, yaw: 1.1443162, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9517858, yaw: 1.0863278, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9431174, yaw: 1.0158619, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9478745, yaw: 0.94702315, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.9649625, yaw: 0.8792232, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 2.98572, yaw: 0.82115865, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0064948, yaw: 0.7901311, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0302436, yaw: 0.77644056, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0472002, yaw: 0.77697885, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0878048, yaw: 0.7960209, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.1356955, yaw: 0.8530884, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.1165452, yaw: 0.9181993, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.102659, yaw: 1.009848, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.098209, yaw: 1.0820961, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.0992463, yaw: 1.1557479, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.1061008, yaw: 1.2163839, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.1198063, yaw: 1.272325, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.127904, yaw: 1.2876824, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -3.136288, yaw: 1.2921536, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.1352081, yaw: 1.2863092, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.1209033, yaw: 1.2676854, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.1013155, yaw: 1.2236131, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0843048, yaw: 1.1603109, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0680761, yaw: 1.0654567, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0442476, yaw: 0.8978717, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0397828, yaw: 0.79713327, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0405684, yaw: 0.73114145, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.046326, yaw: 0.68193954, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0560973, yaw: 0.64787954, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0598578, yaw: 0.64438766, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0665753, yaw: 0.659502, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0752375, yaw: 0.7067247, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0825772, yaw: 0.7877338, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0876024, yaw: 0.89633524, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.090815, yaw: 1.0095756, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0905416, yaw: 1.139402, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0870502, yaw: 1.2272269, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.080893, yaw: 1.2985926, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.069441, yaw: 1.3970265, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0675793, yaw: 1.3986211, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0637362, yaw: 1.3848965, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0584188, yaw: 1.3454345, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0547652, yaw: 1.2864549, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0531971, yaw: 1.2198131, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.052925, yaw: 1.153185, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.053181, yaw: 1.0943353, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0556924, yaw: 1.0516422, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0568118, yaw: 1.0426857, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0582066, yaw: 1.0499383, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0618403, yaw: 1.0910271, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0631456, yaw: 1.1359288, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0634253, yaw: 1.2047398, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.062901, yaw: 1.2847115, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0606992, yaw: 1.3835082, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0582771, yaw: 1.4462185, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0561342, yaw: 1.493896, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0545409, yaw: 1.5193923, roll: -3.1415925
engine.cpp( 83:16 ): Rotation: pitch: 3.0534165, yaw: 1.5247318, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0523057, yaw: 1.5214037, roll: 3.1415925
engine.cpp( 83:16 ): Rotation: pitch: 3.0496893, yaw: 1.5056995, roll: -3.1415925
engine.cpp( 83:16 ): Rotation: pitch: 3.0478058, yaw: 1.4793346, roll: 3.1415925
engine.cpp( 83:16 ): Rotation: pitch: 3.0450048, yaw: 1.4093047, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0452838, yaw: 1.3724569, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.045827, yaw: 1.3482955, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0460868, yaw: 1.3425761, roll: -3.1415925
engine.cpp( 83:16 ): Rotation: pitch: 3.0460868, yaw: 1.345104, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.0460868, yaw: 1.3587682, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.045527, yaw: 1.3957174, roll: -3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.044709, yaw: 1.4851663, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: 3.044447, yaw: 1.5438161, roll: 3.1415927
engine.cpp( 83:16 ): Rotation: pitch: -0.097666726, yaw: 1.5466888, roll: 1.5455423e-07
engine.cpp( 83:16 ): Rotation: pitch: -0.09905976, yaw: 1.4829005, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.100904286, yaw: 1.4330957, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.103697896, yaw: 1.3867222, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.107195534, yaw: 1.3595486, roll: 1.7766519e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.11373639, yaw: 1.3224838, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11485105, yaw: 1.323041, roll: 1.5191091e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.11722941, yaw: 1.3283255, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11973685, yaw: 1.3322263, roll: 1.5764204e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.1210754, yaw: 1.3319588, roll: 1.574688e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.123171344, yaw: 1.3259331, roll: -1.5366854e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.12848535, yaw: 1.2943283, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12904426, yaw: 1.2686205, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12904423, yaw: 1.2262177, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12904425, yaw: 1.172353, roll: 9.601661e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12821294, yaw: 1.1044624, roll: -8.285512e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12737697, yaw: 1.0409305, roll: -7.37072e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12711479, yaw: 0.99688077, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12656131, yaw: 0.95536983, roll: -6.452876e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12629926, yaw: 0.9296891, roll: -6.2287184e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12629928, yaw: 0.9124598, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12629923, yaw: 0.9005411, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12685594, yaw: 0.8902427, roll: -5.9204566e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.1276424, yaw: 0.8739887, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1289759, yaw: 0.85025233, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1309005, yaw: 0.7864659, roll: -5.2739897e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.13062882, yaw: 0.7503373, roll: 5.092959e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.1292297, yaw: 0.7008076, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12755859, yaw: 0.64036924, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1257667, yaw: 0.58738023, roll: 4.475385e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12323325, yaw: 0.51419187, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.120158084, yaw: 0.44514054, roll: 2.063758e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.1162548, yaw: 0.3799, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.112615265, yaw: 0.32082742, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11043778, yaw: 0.26285183, roll: -9.644485e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.109878354, yaw: 0.20914619, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11014728, yaw: 0.17445388, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11259092, yaw: 0.10195921, roll: 4.6809223e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.1149477, yaw: 0.081010096, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.117464356, yaw: 0.06954534, roll: -4.667897e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.11858092, yaw: 0.06954535, roll: 4.6678966e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.121372744, yaw: 0.08099186, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12346774, yaw: 0.1121549, roll: -4.686055e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.124025226, yaw: 0.17124695, roll: 9.451473e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.12402522, yaw: 0.24051957, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12152934, yaw: 0.3190008, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11757688, yaw: 0.4423177, roll: 2.0609907e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.11673829, yaw: 0.46831447, roll: -2.0873943e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.11647781, yaw: 0.4703981, roll: 2.0896012e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.1142379, yaw: 0.46003842, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11033877, yaw: 0.42773136, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.104447626, yaw: 0.3618067, roll: 1.9915825e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.09942506, yaw: 0.29915679, roll: -9.746095e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09361756, yaw: 0.21674562, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08916474, yaw: 0.15833516, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.086371444, yaw: 0.11252513, roll: 4.6862497e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.083172746, yaw: 0.05228282, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08317275, yaw: 0.051755182, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08671248, yaw: 0.066186406, roll: -2.3334154e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09062124, yaw: 0.10304039, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09323553, yaw: 0.15140483, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09593538, yaw: 0.2002721, roll: 9.50317e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.10000649, yaw: 0.23718353, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10269979, yaw: 0.24553272, roll: -1.920237e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10409399, yaw: 0.24190778, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10463687, yaw: 0.22182103, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.104916155, yaw: 0.17965126, roll: -9.465564e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.10379913, yaw: 0.12463745, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10127863, yaw: 0.07226738, roll: -2.3343993e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.098921455, yaw: 0.036124136, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.098113835, yaw: 0.013241132, roll: -5.8212775e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.09811383, yaw: 0.010002694, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09920044, yaw: 0.013534214, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.102772765, yaw: 0.03689165, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10801646, yaw: 0.09264035, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11250235, yaw: 0.15966496, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11752385, yaw: 0.23749803, roll: -9.582202e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.12821674, yaw: 0.38473123, roll: 2.0095439e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.13218214, yaw: 0.4090522, roll: -2.030135e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.13428064, yaw: 0.41272452, roll: 2.0333855e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.13595682, yaw: 0.40378502, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.13623603, yaw: 0.3775398, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1345794, yaw: 0.33391625, roll: -1.9715412e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.13060415, yaw: 0.28674278, roll: 1.941934e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.1249961, yaw: 0.23739216, roll: -9.581955e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.12194175, yaw: 0.22239809, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12089254, yaw: 0.22082424, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11921645, yaw: 0.22836667, roll: -1.9122932e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.11764634, yaw: 0.25976872, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.116250254, yaw: 0.30807313, roll: -1.9546718e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.11513321, yaw: 0.37788808, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11401534, yaw: 0.45138884, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.113458246, yaw: 0.49066305, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11345825, yaw: 0.50325745, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.114014134, yaw: 0.5018677, roll: 2.124644e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.11401415, yaw: 0.48370972, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11373429, yaw: 0.44397208, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.111584835, yaw: 0.3948031, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10837939, yaw: 0.34645426, roll: -1.9803097e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10586815, yaw: 0.3124131, roll: 1.9573938e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.104188874, yaw: 0.29618, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.103629924, yaw: 0.29590052, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10279448, yaw: 0.3128878, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10198392, yaw: 0.34855324, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10170469, yaw: 0.4127733, roll: 2.0334292e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10458523, yaw: 0.5086168, roll: -2.1325908e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10756282, yaw: 0.6079594, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10924204, yaw: 0.70395625, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.109242044, yaw: 0.7764192, roll: -5.2216826e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10924204, yaw: 0.82356906, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.109242044, yaw: 0.83693033, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10924204, yaw: 0.8347323, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10767012, yaw: 0.81377333, roll: -5.4244382e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.105441496, yaw: 0.7733793, roll: -5.2061617e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10220374, yaw: 0.7107834, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09538459, yaw: 0.5640347, roll: -2.2040394e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.09132565, yaw: 0.48042053, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08754883, yaw: 0.40380472, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08447963, yaw: 0.33377153, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.083362654, yaw: 0.27680573, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08419882, yaw: 0.25004843, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0861566, yaw: 0.23802207, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08725696, yaw: 0.23829715, roll: -9.584059e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09200395, yaw: 0.24946657, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09652288, yaw: 0.27604866, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10084743, yaw: 0.3236185, roll: 1.964627e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10490462, yaw: 0.39691833, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10732781, yaw: 0.4752686, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.110747576, yaw: 0.64362556, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10968311, yaw: 0.75060487, roll: -5.0942286e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.10597359, yaw: 0.8526165, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1012219, yaw: 0.92948186, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0986928, yaw: 0.97135204, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.098134324, yaw: 0.9788916, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.097591676, yaw: 0.9745502, roll: -6.634058e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.09624338, yaw: 0.9543257, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09489474, yaw: 0.9103599, roll: -6.072574e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.09384691, yaw: 0.85142016, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09143439, yaw: 0.7742193, roll: 5.210437e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.08719498, yaw: 0.69367045, roll: -2.4224664e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.080651194, yaw: 0.615407, roll: 2.2811477e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.0752764, yaw: 0.5589715, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.07219837, yaw: 0.49825025, roll: -2.1204491e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.07387138, yaw: 0.45503044, roll: 2.0736433e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.08040321, yaw: 0.42345992, roll: 2.0431075e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.08907163, yaw: 0.40891936, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09713437, yaw: 0.4067693, roll: 2.028133e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.11168365, yaw: 0.41068646, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.13387641, yaw: 0.42261505, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16270651, yaw: 0.44528726, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.21856087, yaw: 0.50086236, roll: 4.2469477e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.24230647, yaw: 0.54835355, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.25458914, yaw: 0.59748423, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.25772718, yaw: 0.6424628, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.25446025, yaw: 0.6990897, roll: -9.733872e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.24131173, yaw: 0.760539, roll: -1.0284257e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.22421406, yaw: 0.8085752, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.19824855, yaw: 0.85408473, roll: 1.1341878e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.17440753, yaw: 0.87949765, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.14897059, yaw: 0.8920763, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12050535, yaw: 0.89430887, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08981769, yaw: 0.8867766, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.061487406, yaw: 0.8716669, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.031540316, yaw: 0.84843713, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0060544037, yaw: 0.821878, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.020489361, yaw: 0.7844375, roll: -6.579126e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.04148933, yaw: 0.74355745, roll: -1.2652719e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.054330338, yaw: 0.7066068, roll: 2.4490145e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.062431645, yaw: 0.66386545, roll: -2.364914e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.06322231, yaw: 0.634611, roll: 2.3129763e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.059144866, yaw: 0.60606885, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.05093347, yaw: 0.58143467, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.03722922, yaw: 0.55850095, roll: -1.0981925e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.020074822, yaw: 0.53909683, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.020754922, yaw: 0.5008014, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.044207323, yaw: 0.48732293, roll: 1.0540215e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.065376006, yaw: 0.47924542, roll: -1.0495629e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.08887575, yaw: 0.47393, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11706583, yaw: 0.471418, roll: -2.0906865e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.1416866, yaw: 0.47225735, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16680174, yaw: 0.47775126, roll: 0
